D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec05b_gr2L.tex	196	D5898DC15929D3521B5446B8CE9F83A213BA9D5D931058B778DA571138080A64	19884
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec06_eqpeak.tex	89	F3BD2B85D5EBFB7D6B8CB18518019CE1A01B1A31E4B420233FF8C83962A55979	7261
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec07_broadening.tex	357	F1333E22FAB858C4B44A3100098EF786EA1A95A3B4C9E6303C9036EA33462AA2	34743
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec08_lag.tex	145	8F2B9C2D272A5B79B86CE3C5E14DED2449A47E2701062BE2A64D6EEECCA588B2	11020
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec09_tail.tex	245	6DF00C51A8B7FCE5305EF876A5D73CA30756C49B906782D09A1554D89AC9BA6E	18612
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec10_sum.tex	170	9E9CE209F6558E53DE287515C286CF9650995B45574754687ECE3ADD524E3520	15959
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec11_lcointro.tex	175	A132E9918F003F2FC7366303440C19122312FD372E54881D64EC05036D9C5677	15064
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec12_lcocenter.tex	112	91F3835705E5BB7BC8588F7952E1C145E0046A7F8B60A0717A1B7AD88BFA670D	10551
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec13_lcohys.tex	223	B1921E22F267F5474C706B0D64B218B0B7AFEE53B5DBB5B6D3DFA45B6D32FA5B	17369
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec14_lcodecomp.tex	143	CD4A90E12DCCA1A8E513E3BCDFCA14995EC5ED267CC816D4AEEF27F8FB053934	13266
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec15_lcoelec.tex	396	C846A4926C0DBADB7CEFDC1AFC347130EAE4A3116B06DE46A938C311728622D3	38380
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec16_lcopeak.tex	70	FE0B1EA4611ECC572889A6D0858A3DD008F26FBB5141BB2A9AB415F2A9C17D72	5252
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec16b_lcoomega.tex	160	48D4F24E7AA4FDEAE63B94C23B8045AE06D2CA8B16F39115DE52C219EDC9A878	16205
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec17_msmr.tex	176	37D14450C2ABEB4C68D10A9D907904D60EE754C7BF0FC78D49B94CC686FBD120	14128
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1_sec18_inputs.tex	70	E3590093DC2F8AA92EFD5DAD19FA1648E2C7873B2C0C4ED86988A783B32922BF	5301
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1v22_bib.tex	56	2748C6505B4B2A269BAB2B6585BF198BAD612B8249082E62B75C2F2EB2AB1275	15565
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch1v22_partT_divider.tex	14	B27483A2387B64CDCC1E60F0053013AFD2C1F06F076C2A3E0B8E1A2D41BF57B9	1131
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_appA_traps.tex	75	8E82733CC45642E25874C7F81AA1BD99D6D5C921DE15424610559C7A379182A1	4328
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_appB_codemap.tex	75	CE47F6D8AFD58BF98371B687BAB04E8CD4F5C6754F6C9345053ECD007E448AC6	5827
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_preamble.tex	56	33656A3279D2383C2708B8585730A32CF524C162A7CFBAC459525F815E05E956	2683
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec00_intro.tex	71	73387A1AA2073058847D4A02D0AA91AD888F46FFC8935D0FCF8AE2ABE67C1BD5	6712
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec01_partition.tex	149	8CE0B2E64B193D597CE94FB2A27F6B88C1ABDE39E585EF4ACBF673ECA1099C99	13321
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec02_config.tex	190	27FD5A1D5BB99929A9AC590500E73BAA8AF9F6C6BF2E54C00AEFADA59A001DAD	15512
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec03_vibel.tex	118	08E6CC4FBAB64F332B583566544255B355C3DCA422CECF21FE0B4E23B8F5B67E	11616
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec04_einstein.tex	207	D6F44BE298EC0C67BD3C825DAFEF31530DF958BAF63974343E7EA9D30EA21861	18627
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec05_mixing.tex	245	47988F981D45D709438B8FE863D65D1CD95C4BD3422C51D63B5ABE6340485344	22368
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec06_limits.tex	53	4A6B4A559E3D4927507E5A9509195BE9499DC6B370AD683037B0BD510B180632	4258
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec07_revheat.tex	102	90494736352E6375B2A75A29AB81943CA0F7BC54E2561DCB8DFEE9A8A353CAE7	9021
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec08_synthesis.tex	231	A1AF50DB540D1485FBE19FD5E7F31BA51B302C782AD94276ECE6D23F3B414B39	18871
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec09_method.tex	64	63F4DF11CFBC508FDF1C28E8E21F1717BC21CD9FF6A8A32BCFD312412E24EAA6	5540
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2_sec10_closing.tex	29	7AA8430935DA39F26C8E33F3B6B573609C6C7D74EDC1CCB277F26F321471C31A	2795
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2v22_bib.tex	21	DB67D86510E8D5D9135A478132F4B855BBA90BA8C9A6A09C932E524915B35FE0	5218
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2v22_notation.tex	14	BE34894A33A010CEE7AAF480210934A05B433380BF7A56D85C07F25F7591F0B3	1400
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch2v22_sec00_intro.tex	12	FAD5BD692812F6C0094B63F59236F3E9A195D8BF054F10BE8C409139C55C0DD4	1034
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_bib.tex	44	CD080E27CE41AA546C1412FE30CFA52998C13FEF105015713F06ADB055819C4B	11581
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_notation.tex	46	F9266437EDC55AD75BFBE1B4CDF9EAF1DC45D7C0D453AF99571B745FC18CBC9F	4179
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec00_intro.tex	12	63B916E21B22AFD80D04FD979246B30BEC5A2C473EC284A1676F19C7768F0135	1200
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec01_map.tex	129	80ADB34A566DB4C9EF55DE50CC63429F42DFE02B82A86C66245B068A79EBF4E4	13087
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec02_cases.tex	162	34088C6FA5260070856BD278269063985CE4CA15A9CD2E3D5DDB257C590FFC15	16636
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec02b_sifr.tex	176	10E336598EC8C8BF996AAE23B5ED66B58E98DA77C8E8228E94E59E75AD76A081	18531
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec03_blend.tex	278	72EE563058016C5BD2BD74EBFB79892855C09C9011F990D01CD9FE03C4EEDE7F	29950
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec04_mech.tex	110	255FF17F55EB5DCC43B50717F090641D39EAE9E7F263B88D21B182AFC3106DF3	8998
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\ch3v22_sec05_code.tex	70	C96A8260B2111F937DF58B78B4A49107FFAA8A263A930B8172AD33A514114138	6474
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\_sections\common_preamble_v1024.tex	84	AAB4407E8D28720D0EB59E51A034054CBEE9361D7A821DD9D98AA2B174FDA494	3333
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\gr_2L_b_NOTE.md	84	D01D2CA7F8CE62E232373C091D06430F57306CD3C3063814F4E80D81E6325FE8	7353
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\gr_2L_b.tex	185	A032ADCDE3993C5FE88533A2A43482F85384B3CF2510303526D9DC876CF3752F	18519
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\lco_omega_b_NOTE.md	89	2EDEB4D759BF69A192EA19C84F5748097497BB008F479B3D49C9F33319FBDE54	6920
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\lco_omega_b.tex	164	F08FD3DADDFA8942FFB1560F3BBF9A674C6CD750C76F75F3DF15301EF990ABEF	16870
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\si_fr_b_NOTE.md	87	B958E914A2A8D4F979B4075E82E47DF637415C5069EEDFF142ABE8BA66EC2208	6513
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\refine_b\si_fr_b.tex	170	4E022FC635DD7F205673E97233327F3CE6F99725B7EAC3FCFAE71E685E4D5984	17711
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W1\gr_2L.tex	178	23029AD10995016903B10AD98CEFE19A6E5D833ABD7720FB3BF6F39E9E9CBAC0	15459
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W1\lco_omega.tex	141	04F7ECDA8FA1036390FA195729BF552E6ED556CC165CA283359F0C1BF7935C79	12913
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W1\NOTES.md	120	272A30AAA54C060D63AB461F1FFE2DAD17DAF12D22280B26423F577965FD3293	10944
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W1\si_fr.tex	134	457499EFFAB1A66F17F07D3A95B236F5FD557CCB3FF0AE622308BD146299A00A	11247
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W2\gr_2L.tex	142	E69E16A39529CD37986F05A8FBDC57522B7452D69EF42D26D2FCD7E68AEBE58A	12637
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W2\lco_omega.tex	121	869DD1A4287290826F7DD899310F6BC8B909B64FA8C5C73BCFB7F2FBA87F24D4	11255
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W2\NOTES.md	97	B9F634DDF45F48641FD6787CA7E671033500333784BC0D4641851F6C13F46570	11729
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W2\si_fr.tex	119	264E426D7E050ECE9A33D7FA9C2065AFD64DF932BD9D276BDF4052F3D2281F00	10169
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W3\gr_2L.tex	137	90D06E9FD57A7FA47B3FB67DDF11C8B6B0932BAB616E461A3BAB1652E46BB3CE	11504
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W3\lco_omega.tex	119	C5D6344F3AD1069F9831E3D4187E6DE3CF86D39D3EC56678DDFEC4856076C025	11456
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W3\NOTES.md	76	2B75EAC952961C0E14E07CE4DAC3CC191D8790A9578DFAE0178DCA87174F7B35	11517
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W3\si_fr.tex	95	5A5FA421334B4938D5C4619C080870F822961817165AB165929A9AFD742D8775	8973
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W4\gr_2L.tex	82	4D670574315006260A7E05DDBF08FB937A6CA5233DCEF744B65E991BDCA61D58	7701
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W4\lco_omega.tex	67	109CBBFF5B9E20D085D7DFC49466E8466FDB36C8493A968406417C2CDD0934CC	6612
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W4\NOTES.md	55	89C7243813D57F01056C8BA5F2BC7C4F08B215E39446346A47B46B8922985D62	9160
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W4\si_fr.tex	62	7317304A7CB77A81843C3B54403AF90333AE54CE88A5FCAED23E4FB717235623	5574
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W5\gr_2L.tex	157	404912C0CDED290ED696F94DACE1C025ABD72D5CC67E71EA9146E4D39BA7802F	14479
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W5\lco_omega.tex	111	E28116093399A57BF6CA8A0D58D5BF8025B389B7DF769DE68108D90A37892E62	11133
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W5\NOTES.md	94	5B9BA7D25C1C04F41AF944DDF988B1EBE3B5300CB938D2D06632BDC42AD573CE	12612
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W5\si_fr.tex	107	C0A3C99D01F698F48B860D24515B4EFAA001A5C3FD9C27B549FC0AEB5622C52B	10615
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W6\gr_2L.tex	172	377AAB7CD71B2908B17A3A2D3F0CB2F45AB5B356B179FC77DB7AD414DC498A37	15112
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W6\lco_omega.tex	116	75C87FD395C13BEA806BA3C6F4202D65D101C9BB45CF26B4231E40A480378177	11551
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W6\NOTES.md	98	899CED4586D8E90A7532D9B07E72DBCA5E0DFBB030AB5D5FD7C8ADD5DAD1EC76	13481
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W6\si_fr.tex	103	BFD80F56C2A9140960969E973D22DE000F02261A2B36201DDE43AD99C333E2C4	9810
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W7\gr_2L.tex	144	C6A87921CC0ACF672108C54C1BD62F9D69DEBF35A4796CE0979F992D7D9B6480	12743
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W7\lco_omega.tex	103	562D21E405666DE7D627F6E11FEFEA9831E94CE6A80CF23718A50370510351D3	10265
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W7\NOTES.md	104	8A69A273536AD87BB367A7854E29A0645221530B0C6F8ACAB49B82F7008BF1ED	13346
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W7\si_fr.tex	97	68E09C34AF57E4F1C4506322076DC8F00D1F48ECC3A2219C630E6FBA7DFF355B	8768
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W8\gr_2L.tex	152	B828D368F458D2CD11EC1D710E20C464E8F341CF6C383434271B3E77977095E7	14126
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W8\lco_omega.tex	100	BE3125226CC89E4DB57F7422E3BF9754233884338D389CD1669B7A3FDC06B446	10135
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W8\NOTES.md	121	A8DA93FFECC103FF398E132FD72DAB6EA4784C13AFB4B5B9B217F2D4BF866D4F	15855
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W8\si_fr.tex	97	E82C90C581D316E0072E4CC4BB7AD62565C8E07291038F947CBF6CECD323523C	9383
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W9\gr_2L.tex	149	0E2DD08FCA4F930D1296BBAA67701CCB8418C1855E24D74E41AC86C0F7430646	13128
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W9\lco_omega.tex	125	B63E14147AADD3E1725615F92FCF39350F90BFF2D9FF9430CF28B1DC9B64EB44	11955
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W9\NOTES.md	78	B7F2B9628AF05186564FAD7F7BC0BCEE58D2788604B0DA670DAFC1BEA32B64F6	9163
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\W9\si_fr.tex	119	F0C73DB1CB3D81B90188124F4381C4A72A368CD31F0277DE4EA9E35E744FB06F	11350
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\AUTHOR_BRIEF.md	54	ACC2A414C2BA64664A8D93CE03983B7C2D8830780BD581EC64A330EEC404FA41	5792
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\comp_R1\CHERRYPICK_R1.md	41	629BF3676E48D693798AB6F766C10C3CD0333D131E0ABF248E8A1E6FF3CBBA3C	6522
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\HANDOVER_v24.md	88	C9B02096205705111B3660C5CB596C93A7CAE17708A9CEBB6DAD9F09FDA592B2	9823
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\INDEX_v24.md	63	EF231A4FA3BEA771D896498701C91119ED7783A57572CC3091CFEA31344E24D1	5048
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\MERGE_READINESS_v24.md	59	AE2173D8D9E9774ED6AC03921042E1FD1BF14BE6790D9AB55E3112BB0B3FDE58	6585
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\PHASE_R0_RESULT.md	44	B7601F2E08C0972CCB105DB2D5F74ECCDE0615F78777F04AB5A5CD77AB0EC0B4	3003
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\PHASE_R1_RESULT.md	53	B11D6EC245A72D3E1F6870D660D4396AFD1D573A6E39E564CDE24D0E067B5E48	5510
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\PHASE_R2_RESULT.md	49	B3E9A81F7472AB6396384D92B60024BDA46AF3E82C1475283809602C2FBD626E	3685
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\PHASE_R3_RESULT.md	39	8AEE543B79FA2B7038D6C97495AAD5683CF12D816A31E49BE3568522A7948912	3811
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\REFLECT_SEED_TABLE.md	59	1BB41B578C9CC601F5F06DA55748460F5ADD7BFF5D6FDE187E4248A99B082CEB	4798
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\snapshot_v1024_R0.json	1	940463992CEEB2E98F5C92B08D2843B778ECE46030A7AE8603ADC39095C11E26	38
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\tools_check_structure.py	170	F83604C5DEFF8C9EBCD1683213E370F9B6F405F5F8F0DF839EBBF43E9066FAC6	8799
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\v1024_final_sample.py	115	D2C80A7E8C32E1FC19B52D3780DFF4A0BF6C21A16DBD58561F2494F985E3F4FC	8728
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\v1024_reflect_curves.py	40	E35FE8FFD76BA51B8760B2F81B041792D75DB23EE03386FE3592C521BAFCDAF2	3306
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\results\V1024_REFLECT_EXECUTION_LEDGER.md	14	ABE37E4BE0B38D0A44EC30CBB6EB2D246AA3D76E5C7FF713C3B55258E9C62E90	2922
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\Anode_Fit_v1.0.24.py	1734	EA38B57C7EFB6600798BA62384A4C86A0A3877DA6FABD47C55A1CF2B6D2B5B51	111823
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\appendix_phase_separation.tex	497	C34460DF5E6BE30157C48C4B77E98CBFD47C8B2B0C3C3D43D1B6C03EE0870CD4	34868
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\ch1_graphite_v1.0.24.tex	60	11DEC25A12CD5DF7F89A0D672E81E33A7F6FEDB7CC0A80487827C79C7DD05DAA	2745
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\ch2_lco_v1.0.24.tex	32	DD52E3BB276DA0D2B5828B796380E9B97769283B708045DDC165AE4EE8CDFFA5	1509
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\ch3_si_v1.0.24.tex	32	DC57FB0422AD3A0C881057BA0E719EDE1BD7EC1DAFD8472EB4B76040EAEA6DF1	1374
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\CODE_GUIDE_v24.md	374	B1545353321335C5F9F53CE3A831D87E415F33ECC04DF43664A78DC1804308A9	20934
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\FITTING_GUIDE.md	137	A8EA55A67A4B703E059E5669A0BF0DAC7D912BC182DB2776BD78E6BBCA318E04	24552
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\test_gates_v1024_reflect.py	62	DD5D328D33D7120E10D9FABE040816155E11FBE57023054CD7D951CB35BEC9F2	4371
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\test_gates_v1024_selfconsistent.py	128	F8955ACD28B384C13360534A6C63AC8DDBEE49AF36FAC90F38D68E1D17E616A9	6630
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24\test_gates_v1024.py	632	1B5B404FBBA779E3F474ADD258CC89C649AA2B134B20C0344CF5D2A71843BEC1	34457
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_appA_signcheck.tex	89	7E078F89EE44B233BDC5AF4C52F55B7C1E176876988982397F892B25B6E02EAF	6642
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_appB_codemap.tex	155	7F9144FB8092ED3B3C0E24E8D97F5CA6B7BC3CB96341AB3181248580F47AE527	11409
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_appD_si.tex	91	B6E22FB9FE4C68A9956089B16C9F2F3E88F77D56A271F32B0F02A8225D65B1A3	9368
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_appE_selfconsistent.tex	212	F08FC1CDC1AEC140D73690C2688C2F085019C399D8BDFC6A36837AB124051F31	20232
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_preamble.tex	77	E4CB3D0013E60FC730738B74A0CB902B9ADC26647F3213E0E815230A3BEEB5D1	3113
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec00_intro.tex	94	86AC77F97D8D592CA10BBDAC48102A1D96849FE00FBEBBEED23B9E54B1892A91	7235
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec01_n0n1.tex	244	2B031FF1AA17512C0BCB8B736C7ACD8B766B0CEBC1E96C0C082B468298391145	22081
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec02a_part0.tex	390	3C47F20AFF51C8C8053746C02CFA75C8DB0D25062EEE47D61F5256EB657CB005	30307
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec02b_part0.tex	474	AC5C213A379B4F857C9BE089F6A9AB5FD3CB87569C4FC7172E052C694CA0AFF8	40116
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec03_center.tex	121	625F11B68AAA1CA85243594E9703AE90284B01D10517E956A7B184E6B1223900	9165
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec04_hys.tex	336	D5FF02A5C3B2C11BE3C4F88EB71081089ED292931B9F0FC7D7CA83FEA12236FC	25298
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec05_width.tex	415	42A10DE9092A6FBB1CED9D7279FB6872554BEF2D1C67EAECCBE13EA5C21DDEFA	33352
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec05b_gr2L.tex	196	D5898DC15929D3521B5446B8CE9F83A213BA9D5D931058B778DA571138080A64	19884
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec06_eqpeak.tex	89	F3BD2B85D5EBFB7D6B8CB18518019CE1A01B1A31E4B420233FF8C83962A55979	7261
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec07_broadening.tex	357	F1333E22FAB858C4B44A3100098EF786EA1A95A3B4C9E6303C9036EA33462AA2	34743
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec08_lag.tex	145	8F2B9C2D272A5B79B86CE3C5E14DED2449A47E2701062BE2A64D6EEECCA588B2	11020
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec09_tail.tex	245	6DF00C51A8B7FCE5305EF876A5D73CA30756C49B906782D09A1554D89AC9BA6E	18612
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec10_sum.tex	170	9E9CE209F6558E53DE287515C286CF9650995B45574754687ECE3ADD524E3520	15959
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec11_lcointro.tex	175	A132E9918F003F2FC7366303440C19122312FD372E54881D64EC05036D9C5677	15064
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec12_lcocenter.tex	112	91F3835705E5BB7BC8588F7952E1C145E0046A7F8B60A0717A1B7AD88BFA670D	10551
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec13_lcohys.tex	223	B1921E22F267F5474C706B0D64B218B0B7AFEE53B5DBB5B6D3DFA45B6D32FA5B	17369
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec14_lcodecomp.tex	143	CD4A90E12DCCA1A8E513E3BCDFCA14995EC5ED267CC816D4AEEF27F8FB053934	13266
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec15_lcoelec.tex	396	C846A4926C0DBADB7CEFDC1AFC347130EAE4A3116B06DE46A938C311728622D3	38380
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec16_lcopeak.tex	70	FE0B1EA4611ECC572889A6D0858A3DD008F26FBB5141BB2A9AB415F2A9C17D72	5252
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec16b_lcoomega.tex	160	48D4F24E7AA4FDEAE63B94C23B8045AE06D2CA8B16F39115DE52C219EDC9A878	16205
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec17_msmr.tex	176	37D14450C2ABEB4C68D10A9D907904D60EE754C7BF0FC78D49B94CC686FBD120	14128
D:\Projects\Project_Anode_Fit\Claude\docs\v1.0.24.1\_sections\ch1_sec18_inputs.tex	70	E3590093DC2F8AA92EFD5DAD19FA1648E2C7873B2C0C4ED86988A783B32922BF	5301
