"version","relative_path","extension","snapshot_sha256","local_sha256","status","content_relation"
"v1.0.14","sample_test_v1014.py",".py","e329c41d7198ded642e7680ec09ab204be71ba4df2d11e1c1960711bc8b2169b","4233a17822535cd146d8141c8a0d7a949b89d0dd326ac33864b9b71fc8f1e901","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.14","test_regression_graphite.py",".py","4192aa36237e4f49be8054e5b31dd8c467941dc436d6064811bda0f716be4078","4d65a109844aa6e910c3484ea411635590c5694157ec419f5b7fe9bd3d2236f4","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","__pycache__/Anode_Fit_v1.0.15.cpython-312.pyc",".pyc",,"74f0b19f19a6d7eb0c14546fe45a77fd156569bb5c62bf1a949fcd37f4d216d9","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","Anode_Fit_v1.0.15.py",".py","774dc2334ff465c0abcedfe12027bde8e9467a2082e69b89c96aebdf3f122b7a","6d80c20c6b2d15d8498c6fcffffbe4e54af8f7fbe63e687fa936de4da6d354b2","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","appendix_phase_separation.log",".log",,"9097b664f5d57718ecb43f6fcee64cd834594e68b8b93b8ecd8aa32a17594c89","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","appendix_phase_separation.pdf",".pdf","c5f563f1df20ee9d87c5c5a1923dcc8f1bf087c68150c24ba8268170728aab4f","c5f563f1df20ee9d87c5c5a1923dcc8f1bf087c68150c24ba8268170728aab4f","MATCH","BYTE_MATCH"
"v1.0.15","appendix_phase_separation.tex",".tex","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","MATCH","BYTE_MATCH"
"v1.0.15","CLOSING_v1.0.15.md",".md","974e9e63747487766d8eda4d0eb2d9ccb7296832826b06b6e3794fe2c60482bb","974e9e63747487766d8eda4d0eb2d9ccb7296832826b06b6e3794fe2c60482bb","MATCH","BYTE_MATCH"
"v1.0.15","demo_lco_heat.py",".py","3f0aea01f8132bc3d889fd4a565a6901b11ede995c1404c9d408639d867c863f","1ed16dd5985122612259d4c99a3e1fb5d4477934ef9b313914b6604a0232c224","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","figs/anode_fit_v1_0_14_dqdv.png",".png",,"2b2801095ba4acd60ab64d6ce5618ae06c347d81c2bb0b1a55e63edb29867b65","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.15","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.15","FITTING_GUIDE.md",".md","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c","MATCH","BYTE_MATCH"
"v1.0.15","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
"v1.0.15","graph_suite_v1015.py",".py","0fa265fa0534861d333205ec3ca5f9ef1d02a4b5196e876ad36b6a7a42d4e96b","0fa265fa0534861d333205ec3ca5f9ef1d02a4b5196e876ad36b6a7a42d4e96b","MATCH","BYTE_MATCH"
"v1.0.15","graphite_ica_ch1_v1.0.15.aux",".aux",,"5fcad23085b0e45560071a33c55bc0bea8597df84a6e547f4997fd8934099d76","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch1_v1.0.15.log",".log",,"1012de31b5c50658a0e76c8111171dd2f3c225c4f35c3942dc23058c78840fa8","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch1_v1.0.15.out",".out",,"39552d2361e07f23681e7892f3b47acfd0d9b6e65a377b3a63cba5af8a7fa764","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch1_v1.0.15.pdf",".pdf","5b768e193d181da79a9b74756a1829398fddf47dc6393fd4c904da6ea7b0ecea","5b768e193d181da79a9b74756a1829398fddf47dc6393fd4c904da6ea7b0ecea","MATCH","BYTE_MATCH"
"v1.0.15","graphite_ica_ch1_v1.0.15.tex",".tex","0488077daaa325c6a134b3e9d94adf4d8ba93bde04fbee40ab06e86be5bac703","06b19ce111a04ce2393b887a07fef6d984eaba3796a02159d91f62d01ff6ed19","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","graphite_ica_ch1_v1.0.15.toc",".toc",,"388ede89b9dc1e92c548da16b9509bce980fd38ee575d9e7caf1b24d682e536c","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch2_v1.0.15.aux",".aux",,"0c088bd0d92b5d46b8546c81b2eea042450fb2a4124a77268baef1cb320b3dd1","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch2_v1.0.15.log",".log",,"051c895b9707fcb69e7cf8dc61ef0a12deccb09c45a1a895eeb9986cbaa9d1b0","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch2_v1.0.15.out",".out",,"c81e6b0a49314af5616f465c43c57330c62d13483c9755357c00f6ce99fb527e","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.15","graphite_ica_ch2_v1.0.15.pdf",".pdf","f6d1d965ecca55d1d2d2e2b6cc078b78aa925613ea9d2c422572aea76f8c062d","f6d1d965ecca55d1d2d2e2b6cc078b78aa925613ea9d2c422572aea76f8c062d","MATCH","BYTE_MATCH"
"v1.0.15","graphite_ica_ch2_v1.0.15.tex",".tex","6e5ebd10fbe53fa69fc7dbc5b89cf1b69111d2fae63432711dc0119ef2e229c1","6e5ebd10fbe53fa69fc7dbc5b89cf1b69111d2fae63432711dc0119ef2e229c1","MATCH","BYTE_MATCH"
"v1.0.15","HANDOVER_v1.0.15.md",".md","3541defa7722f8ec3c25984132971eec92dd6f4a653b77b7820dbe4aaec8eaf7","3541defa7722f8ec3c25984132971eec92dd6f4a653b77b7820dbe4aaec8eaf7","MATCH","BYTE_MATCH"
"v1.0.15","plot_dqdv.py",".py","f77c42cdfcd95afb76af505884cddeacfa72826008b89ee4117c9e2e5a45f585","3cbca80db9b8bc1051a7d8bb95049e275c28f8f01d777e2d5506ab6ae3e3cdd6","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","sample_test_v1015.png",".png","0714786d4153fa02f9668e930dfdc21bdee845ce1cec4b81e1f5c8854ec9be2d","0714786d4153fa02f9668e930dfdc21bdee845ce1cec4b81e1f5c8854ec9be2d","MATCH","BYTE_MATCH"
"v1.0.15","sample_test_v1015.py",".py","bd183a0b2bfb8e522590604ad8122716a8546d33b13dbd6b7021aafc3bc271f6","d26b949a4e69234a00b354dd0abf44f8b82db863b775dfb3a3b6ce45283edf78","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.15","test_regression_graphite.py",".py","ebbd4032447ef78d7a9504c5dbacecd9bdced35dbbf814dc5b71ef874e11df72","dd46dded616905b354492216a13d656ff8a83841314aaec6665b1bef86a7a524","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.16","__pycache__/Anode_Fit_v1.0.16.cpython-312.pyc",".pyc",,"84670bf58ec5c77a2dd9d690dc9c00961446c2b082ac1e61d892b15be51038e2","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","Anode_Fit_v1.0.16.py",".py","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","cf7c571e77c2a6ed9793df87438418f79be7cfab68b8167c82dbf30736b6c621","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.16","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","appendix_phase_separation.log",".log",,"70f35366b7a952d487cb2da0b844b959b93507886ec2e69699d6f2416d87e780","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","appendix_phase_separation.pdf",".pdf","9c72d9d4663ada439c3b057d54d2a9363bb3fe126d617a1263373ba214d8b3db","9c72d9d4663ada439c3b057d54d2a9363bb3fe126d617a1263373ba214d8b3db","MATCH","BYTE_MATCH"
"v1.0.16","appendix_phase_separation.tex",".tex","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","MATCH","BYTE_MATCH"
"v1.0.16","demo_lco_heat.py",".py","d07982f3936409150768edc4b2e567da6b7e64d757a6b261d3bd1ff17ad1bda5","d07982f3936409150768edc4b2e567da6b7e64d757a6b261d3bd1ff17ad1bda5","MATCH","BYTE_MATCH"
"v1.0.16","figs/anode_fit_v1_0_14_dqdv.png",".png","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","MATCH","BYTE_MATCH"
"v1.0.16","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.16","figs/graph_suite_v1016.png",".png","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","MATCH","BYTE_MATCH"
"v1.0.16","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.16","FITTING_GUIDE.md",".md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","MATCH","BYTE_MATCH"
"v1.0.16","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
"v1.0.16","graph_suite_v1016.py",".py","9f911decef63002ee7d7535651c2e90d86c6ad8397bbeda980af7d79db90a396","9f911decef63002ee7d7535651c2e90d86c6ad8397bbeda980af7d79db90a396","MATCH","BYTE_MATCH"
"v1.0.16","graphite_ica_ch1_v1.0.16.aux",".aux",,"5fcad23085b0e45560071a33c55bc0bea8597df84a6e547f4997fd8934099d76","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch1_v1.0.16.log",".log",,"298fe49ebe6c79046c3a8804b4a6788d467440dbd3581acabc29d3208048dbc3","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch1_v1.0.16.out",".out",,"39552d2361e07f23681e7892f3b47acfd0d9b6e65a377b3a63cba5af8a7fa764","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch1_v1.0.16.pdf",".pdf","49d59d6751c6db1047839f6473310ac39187ad721e0b29a40481970c22221f1b","49d59d6751c6db1047839f6473310ac39187ad721e0b29a40481970c22221f1b","MATCH","BYTE_MATCH"
"v1.0.16","graphite_ica_ch1_v1.0.16.tex",".tex","6697b4f6e0f9e9aac5c6559e25d394223c20887aa3f521ef297dedb1abb91a7a","e23386c067de8c7d5efa82e776e7131b356d14d634fc66d229a8498f4b772695","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.16","graphite_ica_ch1_v1.0.16.toc",".toc",,"388ede89b9dc1e92c548da16b9509bce980fd38ee575d9e7caf1b24d682e536c","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch2_v1.0.16.aux",".aux",,"6fdeff13bc12a183f220a9786492d2729acb9f2c4d2cda536bb559b4736192f6","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch2_v1.0.16.log",".log",,"8d9a3dc8f0f6751601e144734679b3ce8c95259afe731ff6fb5326f96a167870","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch2_v1.0.16.out",".out",,"c81e6b0a49314af5616f465c43c57330c62d13483c9755357c00f6ce99fb527e","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.16","graphite_ica_ch2_v1.0.16.pdf",".pdf","59432af5b62c1179e5112ae4a4d8d1ace029149cbd05bbb563f66542bc43a804","59432af5b62c1179e5112ae4a4d8d1ace029149cbd05bbb563f66542bc43a804","MATCH","BYTE_MATCH"
"v1.0.16","graphite_ica_ch2_v1.0.16.tex",".tex","c5f93324935a752fdd05cdfc8ccb9b685be822ed18fd84213aec3354d3418fa7","c5f93324935a752fdd05cdfc8ccb9b685be822ed18fd84213aec3354d3418fa7","MATCH","BYTE_MATCH"
"v1.0.16","HANDOVER_v1.0.16.md",".md","eb4df75c9bd683121118ee1738e6295d79cc3804039210d46b00bd51966f51ab","eb4df75c9bd683121118ee1738e6295d79cc3804039210d46b00bd51966f51ab","MATCH","BYTE_MATCH"
"v1.0.16","plot_dqdv.py",".py","afbc18391fb12e7710d482b9db078c8d61c3d96a9f507eadf0f63d031e8f91e4","afbc18391fb12e7710d482b9db078c8d61c3d96a9f507eadf0f63d031e8f91e4","MATCH","BYTE_MATCH"
"v1.0.16","sample_test_v1016.png",".png","be5d6e039a6f5e0aaf2a8fff345f4b6c4ddb4fecf2528b0d6002d065c9bb2648","be5d6e039a6f5e0aaf2a8fff345f4b6c4ddb4fecf2528b0d6002d065c9bb2648","MATCH","BYTE_MATCH"
"v1.0.16","sample_test_v1016.py",".py","4f47419d0105f3034f2f7f754d641f48e57d2ae11f0f0a8b27f4aadadf6a99d4","4f47419d0105f3034f2f7f754d641f48e57d2ae11f0f0a8b27f4aadadf6a99d4","MATCH","BYTE_MATCH"
"v1.0.16","test_regression_graphite.py",".py","9bf851cfedb67e1c838d02a17d6369980c929bfdfea4dc0c9744d97caf3ca15a","9bf851cfedb67e1c838d02a17d6369980c929bfdfea4dc0c9744d97caf3ca15a","MATCH","BYTE_MATCH"
"v1.0.17","__pycache__/Anode_Fit_v1.0.17.cpython-312.pyc",".pyc",,"611e55734bb04a0dbe9b1525962b61ab9b30808dcf9287bcca43cdad7555a390","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","Anode_Fit_v1.0.17.py",".py","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","cf7c571e77c2a6ed9793df87438418f79be7cfab68b8167c82dbf30736b6c621","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.17","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","appendix_phase_separation.log",".log",,"9bb1e7ddb10e6bf25787a0bbcff8bb455eabbe696115c80f0203694c06246664","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","appendix_phase_separation.pdf",".pdf","2fa6d995be82013488cb677439a549b586bc6b3a13059607d7897e888d829529","2fa6d995be82013488cb677439a549b586bc6b3a13059607d7897e888d829529","MATCH","BYTE_MATCH"
"v1.0.17","appendix_phase_separation.tex",".tex","cb4da5ee9ae20813e5604f5b45315f4e27f9ac139ad3e1cf4e20363dcb82b4c5","cb4da5ee9ae20813e5604f5b45315f4e27f9ac139ad3e1cf4e20363dcb82b4c5","MATCH","BYTE_MATCH"
"v1.0.17","demo_lco_heat.py",".py","89583533736b60710434c877e074f7365dfb5ed47345b51097fb80ccde148393","89583533736b60710434c877e074f7365dfb5ed47345b51097fb80ccde148393","MATCH","BYTE_MATCH"
"v1.0.17","figs/anode_fit_v1_0_14_dqdv.png",".png","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","MATCH","BYTE_MATCH"
"v1.0.17","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.17","figs/graph_suite_v1016.png",".png","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","MATCH","BYTE_MATCH"
"v1.0.17","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.17","FITTING_GUIDE.md",".md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","MATCH","BYTE_MATCH"
"v1.0.17","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
"v1.0.17","graph_suite_v1017.py",".py","b0a6a87ae8bfc422d0181d87f5a9f8536a6ba897184e5553d9183c5fec846795","b0a6a87ae8bfc422d0181d87f5a9f8536a6ba897184e5553d9183c5fec846795","MATCH","BYTE_MATCH"
"v1.0.17","graphite_ica_ch1_v1.0.17.aux",".aux",,"4a15be4068c6ecaf28edcec5c88d897d8330e5b3f2b34e5d6f4a98ff9278fa9d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch1_v1.0.17.log",".log",,"644b70823345e5d826d689b594528253e855aa92824556acb18c95b759db220d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch1_v1.0.17.out",".out",,"02524e82417ffb8cc45b9de1970aa26dad0c408eb788a04771b0b7de5ad2652b","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch1_v1.0.17.pdf",".pdf","02e83b70ddf991faeaf98078b14e0dc1db6d766e02bfef73f5ae4c41a65439fa","02e83b70ddf991faeaf98078b14e0dc1db6d766e02bfef73f5ae4c41a65439fa","MATCH","BYTE_MATCH"
"v1.0.17","graphite_ica_ch1_v1.0.17.tex",".tex","356505705be251c339d9ba89cb5932918390cc0d3901ccaf7927761e70773a36","b94fc78fce5c4be55691128da418db79c119c38cd133535357aeff39c1b0d3d9","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.17","graphite_ica_ch1_v1.0.17.toc",".toc",,"f7839ffe83e5aeb14b8834cd5774a88cdd28e3dd7affc472f52f1d2c680e1130","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch2_v1.0.17.aux",".aux",,"90a49737083358894d04cb7b4506578db501e852035b26f6a53693f4548a5554","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch2_v1.0.17.log",".log",,"9c54e1e82f12ec515194e92e8e64a40801c97665b5251db533350920cde9cb64","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch2_v1.0.17.out",".out",,"c81e6b0a49314af5616f465c43c57330c62d13483c9755357c00f6ce99fb527e","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.17","graphite_ica_ch2_v1.0.17.pdf",".pdf","e778590c3ec2467cfee417b7055f1bbd4c1831240afdfb22a971e44deda35301","e778590c3ec2467cfee417b7055f1bbd4c1831240afdfb22a971e44deda35301","MATCH","BYTE_MATCH"
"v1.0.17","graphite_ica_ch2_v1.0.17.tex",".tex","12a080eadd988acf45220e06b1b758146e59ecba6aa123ec57b7dcb0e821e6e0","12a080eadd988acf45220e06b1b758146e59ecba6aa123ec57b7dcb0e821e6e0","MATCH","BYTE_MATCH"
"v1.0.17","HANDOVER_v1.0.17.md",".md","4fe9d3cc7829af267efa386c4b04866d15abe16144d6e8c55811a15dcb5408db","4fe9d3cc7829af267efa386c4b04866d15abe16144d6e8c55811a15dcb5408db","MATCH","BYTE_MATCH"
"v1.0.17","plot_dqdv.py",".py","494535eb67e25d473ade4ca4afa425f505a802e4eb3325c165bf5bb698685192","494535eb67e25d473ade4ca4afa425f505a802e4eb3325c165bf5bb698685192","MATCH","BYTE_MATCH"
"v1.0.17","sample_test_v1017.py",".py","73162fa0379ff5914e2cacd0f7171ea16675d779bc5e7f5fadbef1803533136f","73162fa0379ff5914e2cacd0f7171ea16675d779bc5e7f5fadbef1803533136f","MATCH","BYTE_MATCH"
"v1.0.17","test_regression_graphite.py",".py","44f0c2a11d734f81a07c5eb9df1d9d36c0be5b6cd253c36416c395a0ed7f0f45","44f0c2a11d734f81a07c5eb9df1d9d36c0be5b6cd253c36416c395a0ed7f0f45","MATCH","BYTE_MATCH"
"v1.0.18.1","__pycache__/Anode_Fit_v1.0.18.1.cpython-312.pyc",".pyc",,"5589bb6b37f7f3e758690f08cef83ddae5bda74100888210731a8352ac3d6c78","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","Anode_Fit_v1.0.18.1.py",".py","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","cf7c571e77c2a6ed9793df87438418f79be7cfab68b8167c82dbf30736b6c621","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.18.1","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","appendix_phase_separation.log",".log",,"35720c6374ceef628c7e39277b6b8a3aafa738400db727082ad6b6c759a22a34","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","appendix_phase_separation.pdf",".pdf","b281132c001e78b3d596ed029c6c45edc7bb37beeb0306661252f8741d99d686","b281132c001e78b3d596ed029c6c45edc7bb37beeb0306661252f8741d99d686","MATCH","BYTE_MATCH"
"v1.0.18.1","appendix_phase_separation.tex",".tex","8ed814d70d5b6b9fcd2ec7704b2ac3d22ea38bcfeabc970e85139b0d11d8d8e8","8ed814d70d5b6b9fcd2ec7704b2ac3d22ea38bcfeabc970e85139b0d11d8d8e8","MATCH","BYTE_MATCH"
"v1.0.18.1","demo_lco_heat.py",".py","b5494d68568934a262e3597f47704cb79d10e17c453ae759b8c40a345f411a0c","b5494d68568934a262e3597f47704cb79d10e17c453ae759b8c40a345f411a0c","MATCH","BYTE_MATCH"
"v1.0.18.1","figs/anode_fit_v1_0_14_dqdv.png",".png","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","MATCH","BYTE_MATCH"
"v1.0.18.1","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.18.1","figs/graph_suite_v1016.png",".png","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","MATCH","BYTE_MATCH"
"v1.0.18.1","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.18.1","FITTING_GUIDE.md",".md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","MATCH","BYTE_MATCH"
"v1.0.18.1","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
"v1.0.18.1","graph_suite_v1018_1.py",".py","9d68f54a9d0e5df43062832e952146880a68eaf676937c9752626c59271d0398","9d68f54a9d0e5df43062832e952146880a68eaf676937c9752626c59271d0398","MATCH","BYTE_MATCH"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.aux",".aux",,"06de5fd933445f05df41a4b24473f25fda510b7ec782b04f2b5bfc5c775487ba","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.log",".log",,"e4eb0b7fa72f415736510dd2d8ce730165c913c50b5a1c32adcbf9f69e1e2784","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.out",".out",,"02524e82417ffb8cc45b9de1970aa26dad0c408eb788a04771b0b7de5ad2652b","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.pdf",".pdf","3f9054eaf566192e31e2311ecdab1b52650577f90712d37437d2a8ac0dc7dc41","3f9054eaf566192e31e2311ecdab1b52650577f90712d37437d2a8ac0dc7dc41","MATCH","BYTE_MATCH"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.tex",".tex","21e5533ae0c0cd454773ac6a8a5532342be14d01677bf1a46aab0b5ed37c458c","21e5533ae0c0cd454773ac6a8a5532342be14d01677bf1a46aab0b5ed37c458c","MATCH","BYTE_MATCH"
"v1.0.18.1","graphite_ica_ch1_v1.0.18.1.toc",".toc",,"ef2506341c83682dfdc6ea7f6d8a9e7d66a21c9cbdbd8b6fba6caa0bcc16eb03","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch2_v1.0.18.1.aux",".aux",,"90a49737083358894d04cb7b4506578db501e852035b26f6a53693f4548a5554","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch2_v1.0.18.1.log",".log",,"06d6c404b4002182940fd72628bf374b7166baeec57450c486a90cb996d8b2d7","LOCAL_ONLY","LOCAL_ONLY"
